"Churned","Membership_Years","Signup_Quarter","Login_Frequency","Session_Duration_Avg","Total_Purchases","Days_Since_Last_purchase","Average_Order_Value","Cart_Abandonment_Rate","Customer_Service_calls","Returns_Rate","Discount_Usage_Rate","Product_Reviews_Written"
1,2.0,Q1,5.0,25.4,15.0,20.0,171.78,55.6,7.0,14.1,74.1,
0,3.2,Q3,26.0,39.0,19.0,2.0,191.0,58.6,5.0,15.1,9.1,8.0
0,5.3,Q1,26.0,41.2,22.0,62.0,100.74,52.1,4.0,5.0,9.7,8.0
0,5.2,Q3,4.0,16.9,8.0,56.0,90.76,65.0,8.0,8.0,52.5,1.0
0,2.3,Q2,9.0,32.1,16.0,,61.19,51.5,3.0,12.1,40.8,1.0
0,2.3,Q2,9.0,25.4,7.0,5.0,80.61,56.2,3.0,10.4,14.2,3.0
0,1.7,Q4,22.0,24.0,16.900000000000002,30.0,74.22,60.2,,1.0,60.35999999999999,2.0
0,3.2,Q2,12.0,29.8,14.0,17.0,115.33,54.2,7.0,1.0,7.5,2.0
0,5.3,Q4,7.0,21.7,14.3,1.0,130.21,67.5,5.0,7.8,37.56,1.0
0,0.3214241290173928,Q1,3.0,30.6,73.0,2.0,180.04,49.6,2.0,98.8863547726722,30.0,3.0
0,1.1,Q4,16.0,35.9,23.400000000000002,21.0,76.68,71.4,8.0,3.5,58.8,3.0
0,2.5,Q4,9.0,24.9,13.0,5.0,160.85,83.1,3.0,2.9,30.36,2.0
0,1.2,Q4,11.0,20.5,15.600000000000001,3.0,62.63,51.9,6.0,4.0,52.92,1.0
0,1.1,Q4,2.0,24.5,6.5,17.0,208.95,69.8,4.0,16.9,57.84,3.0
0,4.9,Q1,14.0,,11.0,34.0,104.95,77.8,8.0,1.4,54.1,2.0
1,1.5,Q2,19.0,19.6,12.0,30.0,117.66,50.6,1.0,0.8,57.5,6.0
0,2.1,Q4,23.0,36.4,19.5,1.0,80.79,44.2,10.0,7.2,48.35999999999999,1.0
0,1.5,Q2,13.0,30.2,14.0,,83.36,65.2,2.0,8.2,28.6,3.0
0,6.9,Q4,14.0,23.8,9.1,6.0,64.55,70.5,6.0,18.1,11.4,3.0
0,1.2,Q4,14.0,45.0,19.5,22.0,141.17,46.2,5.0,4.2,45.12,7.0
0,5.3,Q2,17.0,38.2,15.0,8.0,53.38,41.9,3.0,0.4,25.0,6.0
0,1.8,Q3,11.0,36.9,15.0,28.0,82.12,55.0,2.0,17.3,51.8,7.0
1,5.1,Q4,28.0,51.2,20.8,30.0,127.41,38.5,5.0,5.9,47.76,5.0
0,2.9,Q1,2.0,21.7,5.0,8.0,62.25,70.2,6.0,8.1,25.1,4.0
1,1.9,Q3,16.0,28.6,18.0,36.0,121.27,59.6,8.0,5.7,40.5,2.0
0,0.5,Q3,33.0,56.8,29.0,30.0,64.18,30.6,0.0,9.7,63.2,6.0
0,5.3,Q3,7.0,28.0,12.0,26.0,33.25,55.3,5.0,,72.3,2.0
1,3.4,Q1,19.0,47.1,22.0,39.0,135.04,35.1,3.0,6.5,22.5,
1,2.6,Q1,8.0,,9.0,111.0,72.64,67.1,9.0,11.2,87.3,2.0
0,1.7,Q2,1.0,21.2,8.0,29.0,97.97,63.8,6.0,8.5,19.5,4.0
0,2.8,Q1,12.0,30.5,20.0,55.0,89.02,50.1,5.0,4.7,64.7,2.0
1,0.3,Q4,2.0,18.4,3.9000000000000004,32.0,103.74,71.0,9.0,8.3,54.84,2.0
0,3.3,Q3,26.0,49.7,22.0,,122.9,18.1,3.0,7.5,60.2,4.0
1,1.9,Q1,17.0,32.6,14.0,1.0,162.25,55.4,11.0,0.9,16.0,3.0
0,0.1,Q1,0.0,21.7,5.0,1.0,52.7,61.1,7.0,4.5,39.9,0.0
1,2.5,Q4,3.0,,15.600000000000001,36.0,202.33,89.1,12.0,4.3,74.75999999999999,0.0
0,0.4,Q1,13.0,21.6,8.0,72.0,128.87,54.7,6.0,6.3,38.2,2.0
0,2.0,Q3,7.0,33.8,13.0,6.0,97.7,49.1,5.0,2.8,35.0,7.0
1,5.0,Q2,13.0,25.0,7.0,59.0,76.67,75.4,9.0,8.8,71.7,2.0
1,1.1,Q3,19.0,27.7,10.0,,94.78,73.6,4.0,14.0,,1.0
0,8.7,Q4,7.0,25.3,7.800000000000001,0.0,152.44,61.0,5.0,4.8,,1.0
0,1.8,Q1,10.0,27.2,11.0,16.0,122.86,55.8,3.0,2.3,19.3,2.0
0,3.8,Q2,18.0,44.2,12.0,31.0,81.18,60.8,6.0,4.8,28.2,3.0
0,3.2,Q4,4.0,26.5,10.4,37.0,149.31,68.1,7.0,4.4,32.04,4.0
0,2.7,Q1,9.0,20.3,10.0,5.0,71.66,74.3,9.0,5.7,28.9,1.0
1,3.5,Q4,17.0,30.3,22.1,48.0,137.08,55.3,8.0,5.4,14.399999999999999,3.0
0,2.9,Q1,32.0,53.0,27.0,21.0,117.97,14.2,2.0,6.2,,4.0
0,8.1,Q2,6.0,29.2,11.0,10.0,119.01,83.8,8.0,7.2,50.3,2.0
0,0.6,Q1,22.0,28.0,13.0,0.0,83.2,50.1,7.0,3.1,,4.0
0,3.7,Q1,12.0,29.8,18.0,10.0,87.86,47.2,7.0,6.2,93.9,3.0
0,2.1,Q4,16.0,28.1,13.0,31.0,90.22,57.2,12.0,,41.52,3.0
0,0.8,Q2,9.0,20.1,9.0,28.0,111.3,73.9,7.0,2.4,48.6,4.0
0,4.5,Q3,20.0,41.9,17.0,56.0,36.87,51.7,5.0,7.1,41.8,3.0
1,3.1,Q3,0.0,11.1,4.0,10.0,94.0,65.8,9.0,13.8,12.8,0.0
0,4.4,Q2,15.0,,10.0,,109.14,60.1,3.0,3.2,14.2,2.0
0,3.7,Q4,15.0,36.0,20.8,28.0,92.87,39.9,4.0,4.2,,5.0
0,3.0,Q1,15.0,34.2,12.0,30.0,98.18,50.2,7.0,1.8,37.7,3.0
0,2.4,Q1,10.0,31.6,12.0,4.0,143.21,48.9,6.0,0.8,18.9,
0,2.2,Q4,7.0,,9.1,15.0,61.85,70.2,5.0,,34.44,2.0
0,1.8,Q1,16.0,42.7,17.0,8.0,99.66,46.0,5.0,2.5,39.9,3.0
0,1.5,Q2,20.0,42.8,27.0,37.0,199.32,24.4,2.0,24.1,35.9,7.0
1,1.6,Q1,0.0,13.4,3.0,58.0,95.82,74.1,11.0,5.9,12.6,0.0
0,2.5,Q1,11.0,13.1,5.0,19.0,136.27,71.9,5.0,,56.8,0.0
0,1.4,Q4,8.0,13.0,27.3,23.0,131.99,51.6,5.0,5.6,44.279999999999994,0.0
0,2.8,Q3,7.0,29.5,9.0,7.0,142.16,47.4,5.0,2.3,49.8,3.0
0,2.1,Q3,14.0,34.0,16.0,14.0,98.78,35.0,5.0,0.2,,3.0
0,2.5,Q4,14.0,29.8,16.900000000000002,9.0,49.24,54.6,3.0,15.4,47.52,4.0
0,6.8,Q1,10.0,29.2,8.0,101.0,125.79,71.6,6.0,4.7,17.5,2.0
0,1.2,Q4,30.0,43.2,24.7,13.0,97.77,29.5,3.0,17.0,67.67999999999999,8.0
0,3.5,Q2,9.0,10.1,8.0,8.0,109.48,67.7,6.0,,53.0,0.0
0,4.7,Q1,7.0,33.4,24.0,45.0,76.51,60.1,2.0,8.8,44.5,3.0
0,1.8,Q4,4.0,12.3,9.1,8.0,133.81,59.6,3.0,2.9,,2.0
0,2.3,Q1,13.0,19.2,10.0,96.0,210.44,77.6,7.0,10.4,22.8,0.0
0,6.0,Q3,13.0,,11.0,14.0,129.12,83.0,7.0,4.8,18.5,3.0
0,6.8,Q1,36.0,48.9,24.0,,135.56,13.1,3.0,15.5,53.7,6.0
0,2.9,Q1,7.0,24.3,9.0,4.0,48.17,59.8,9.0,11.7,68.7,1.0
0,1.3,Q4,16.0,47.8,19.5,35.0,98.58,58.9,4.0,8.3,87.6,2.0
0,2.1,Q3,21.0,28.6,17.0,50.0,73.24,44.1,6.0,14.6,58.9,1.0
1,1.7,Q4,0.0,26.6,5.2,4.0,243.41,71.5,7.0,3.0,23.639999999999997,1.0
0,1.0,Q4,12.0,21.2,14.3,47.0,120.39,67.2,4.0,3.1,62.279999999999994,2.0
1,3.2,Q4,0.0,15.2,7.800000000000001,36.0,97.05,81.4,7.0,5.0,18.72,
0,2.8,Q2,1.0,18.5,11.0,39.0,245.41,76.9,4.0,5.4,27.0,2.0
0,1.9,Q1,4.0,,14.0,16.0,44.54,60.7,7.0,,53.9,3.0
0,0.9,Q3,9.0,18.8,6.0,,68.3,52.1,8.0,,50.7,1.0
0,4.2,Q4,9.0,,15.600000000000001,37.0,131.28,64.9,5.0,7.3,38.16,0.0
1,2.7,Q2,9.0,33.8,12.0,0.0,156.97,55.6,9.0,17.8,27.0,3.0
1,0.4,Q4,12.0,15.9,5.2,143.0,121.05,58.2,10.0,20.2,22.32,2.0
0,4.4,Q2,24.0,46.6,25.0,11.0,104.24,16.9,2.0,2.3,,7.0
0,2.9,Q2,11.0,28.0,12.0,9.0,84.43,35.6,7.0,4.3,16.7,3.0
0,1.6,Q4,1.0,18.0,9.1,8.0,95.76,69.4,3.0,9.7,82.8,1.0
0,0.8,Q1,16.0,28.6,13.0,13.0,174.04,40.8,3.0,3.9,49.0,2.0
1,3.7,Q1,11.0,15.3,8.0,28.0,68.64,69.7,7.0,,29.3,1.0
0,1.5,Q3,29.0,40.3,20.0,19.0,121.78,30.0,5.0,3.8,44.4,4.0
0,5.3,Q1,11.0,18.3,6.0,4.0,92.08,54.9,7.0,0.4,42.8,2.0
0,1.1,Q2,12.0,33.7,13.0,14.0,66.65,29.6,9.0,8.2,27.4,2.0
0,2.9,Q3,18.0,28.9,20.0,24.0,73.87,49.0,5.0,6.9,46.8,1.0
0,4.5,Q2,30.0,45.7,19.0,,135.91,37.2,5.0,7.0,60.2,8.0
1,0.7,Q3,9.0,25.5,12.0,13.0,112.36,61.6,5.0,3.3,25.1,
0,4.0,Q2,11.0,7.6,9.0,16.0,91.31,55.0,6.0,2.4,69.7,1.0
0,6.5,Q3,24.0,43.9,25.0,15.0,53.26,33.5,1.0,1.1,16.0,7.0
0,4.8,Q2,6.0,22.7,14.0,82.0,96.06,62.9,10.0,2.4,12.6,3.0
0,2.3,Q4,4.0,14.5,16.900000000000002,39.0,107.19,59.2,9.0,2.6,,1.0
0,2.0,Q2,0.0,23.0,7.0,34.0,213.45,43.0,5.0,3.5,25.3,1.0
0,0.8,Q4,24.0,56.7,26.0,19.0,68.56,36.6,3.0,,23.279999999999998,3.0
1,3.7,Q2,2.0,20.3,6.0,26.0,206.02,80.9,8.0,,17.0,1.0
0,3.9,Q3,7.0,17.1,7.0,3.0,137.4,56.4,8.0,1.9,8.5,
0,0.9,Q1,2.0,20.1,15.0,18.0,53.09,41.9,2.0,3.9,36.6,4.0
0,1.9,Q2,12.0,26.2,4.0,31.0,94.49,66.0,2.0,3.3,25.4,0.0
1,1.5,Q1,10.0,29.9,9.0,134.0,148.87,68.4,8.0,1.7,82.1,8.0
0,3.7,Q3,29.0,28.7,14.0,12.0,64.51,63.7,7.0,0.7,30.4,6.0
0,2.1,Q4,27.0,46.5,24.7,0.0,137.41,40.3,2.0,7.2,45.48,3.0
1,8.4,Q3,0.0,,7.0,94.0,64.22,81.8,5.0,5.6,36.7,
1,6.5,Q3,12.0,51.7,18.0,36.0,94.78,35.9,6.0,6.0,24.4,8.0
1,2.4,Q3,12.0,28.4,16.0,9.0,171.34,55.8,8.0,,18.3,4.0
0,2.5,Q1,15.0,22.4,15.0,21.0,28.54,55.2,5.0,3.8,32.0,
0,0.3,Q1,11.0,23.0,11.0,2.0,88.82,46.3,4.0,6.4,42.4,6.0
0,5.2,Q2,18.0,23.7,20.0,61.0,90.9,42.9,2.0,11.5,20.2,5.0
0,0.8,Q3,13.0,21.4,11.0,58.0,98.42,79.9,7.0,,30.2,1.0
0,2.2,Q4,13.0,34.0,13.0,54.0,133.27,66.9,3.0,4.9,47.76,4.0
0,3.1,Q2,8.0,34.9,13.0,30.0,199.02,55.5,1.0,6.6,35.9,2.0
0,8.5,Q1,23.0,42.3,24.0,27.0,104.21,28.3,0.0,4.7,65.7,
0,3.2,Q2,20.0,36.5,14.0,28.0,126.47,40.9,4.0,4.7,66.7,7.0
1,3.6,Q2,15.0,29.0,16.0,5.0,120.93,36.1,9.0,7.8,37.2,3.0
0,2.2,Q4,29.0,47.0,31.200000000000003,2.0,144.11,12.6,3.0,8.0,54.6,8.0
0,8.6,Q2,24.0,33.5,14.0,45.0,67.81,44.1,6.0,,33.6,5.0
0,2.1,Q3,24.0,30.8,16.0,21.0,47.0,49.0,7.0,4.3,5.3,0.0
0,6.0,Q1,31.0,48.6,26.0,38.0,121.55,51.4,4.0,11.4,51.9,6.0
0,1.2,Q4,13.0,30.6,15.600000000000001,19.0,163.44,57.0,3.0,,23.04,2.0
0,1.1,Q2,11.0,20.4,15.0,11.0,79.76,55.9,6.0,3.4,35.3,1.0
0,3.5,Q2,10.0,26.2,12.0,8.0,123.15,58.8,5.0,2.1,33.8,4.0
1,3.8,Q3,11.0,29.8,16.0,38.0,76.67,57.9,3.0,9.4,17.0,4.0
0,6.0,Q4,12.0,24.8,15.600000000000001,13.0,80.97,57.2,5.0,3.5,69.96,2.0
0,1.9,Q4,6.0,,11.700000000000001,0.0,87.47,61.9,9.0,,,1.0
1,5.8,Q2,14.0,38.5,13.0,20.0,157.32,53.1,8.0,9.0,25.7,
0,2.2,Q4,10.0,20.7,10.4,6.0,91.48,56.2,8.0,13.6,71.64,0.0
1,2.0,Q1,18.0,23.3,12.0,1.0,83.99,49.8,6.0,3.2,11.4,4.0
1,3.4,Q1,14.0,18.1,16.0,,171.57,55.0,7.0,2.5,32.5,1.0
0,2.6,Q1,2.0,18.7,10.0,9.0,94.9,66.2,13.0,4.0,12.1,2.0
1,6.6,Q3,0.0,15.6,12.0,54.0,137.28,74.3,8.0,5.1,46.5,2.0
0,4.6,Q4,23.0,47.3,27.3,115.0,108.57,40.6,2.0,3.1,68.75999999999999,6.0
0,0.8,Q4,10.0,23.1,5.2,10.0,119.66,63.5,3.0,4.0,19.08,
0,8.8,Q4,2.0,17.9,9.1,,139.67,60.5,9.0,1.7,59.879999999999995,3.0
0,5.4,Q4,2.0,12.4,10.4,52.0,132.12,70.0,4.0,1.1,52.08,0.0
1,2.9,Q4,20.0,45.2,33.800000000000004,11.0,114.04,32.5,6.0,3.9,97.08,
0,5.2,Q1,2.0,15.7,8.0,29.0,106.22,58.0,7.0,1.5,75.2,1.0
0,1.8,Q4,6.0,10.6,10.4,32.0,102.89,71.7,6.0,4.0,36.6,3.0
0,1.7,Q1,14.0,31.1,17.0,45.0,136.6,48.0,4.0,10.7,49.0,4.0
0,1.3,Q4,7.0,,5.2,32.0,166.64,73.0,9.0,1.3,25.439999999999998,0.0
0,1.7,Q4,11.0,24.7,11.700000000000001,41.0,140.39,61.3,7.0,1.8,43.559999999999995,1.0
1,4.5,Q2,6.0,14.7,5.0,13.0,152.78,73.9,4.0,16.0,64.7,1.0
0,2.6,Q1,12.0,25.8,8.0,2.0,103.73,62.2,11.0,3.5,31.7,0.0
1,0.9,Q3,2.0,17.2,5.0,111.0,73.22,84.5,10.0,9.4,18.6,1.0
1,1.4,Q2,4.0,16.5,16.0,4.0,117.67,45.9,10.0,4.9,47.7,
1,3.5,Q2,19.0,22.8,9.0,77.0,107.64,60.4,8.0,9.8,30.7,3.0
0,1.9,Q1,9.0,31.7,12.0,16.0,146.85,67.2,1.0,,,0.0
0,1.0,Q2,6.0,23.3,12.0,22.0,190.36,58.1,5.0,4.6,16.7,5.0
0,2.9,Q4,7.0,24.0,9.1,12.0,89.64,77.1,8.0,1.1,29.879999999999995,1.0
0,0.1,Q1,11.0,18.0,9.0,28.0,96.72,70.2,4.0,0.0,17.1,0.0
0,5.9,Q2,8.0,38.2,14.0,9.0,68.32,50.3,8.0,0.2,21.1,1.0
0,2.3,Q2,11.0,28.2,10.0,0.0,134.59,82.3,6.0,9.1,59.3,3.0
0,8.3,Q1,12.0,38.3,12.0,13.0,55.9,39.8,6.0,,31.0,1.0
0,5.5,Q2,20.0,35.8,18.0,1.0,95.01,36.0,6.0,8.5,30.8,5.0
0,1.3,Q3,25.0,36.2,14.0,3.0,91.51,40.8,1.0,10.4,73.8,5.0
1,6.0,Q4,14.0,22.5,10.4,6.0,97.03,75.1,5.0,14.6,3.24,1.0
0,1.3,Q2,3.0,25.6,5.0,36.0,192.26,70.5,8.0,3.9,,1.0
0,0.3,Q4,14.0,26.5,13.0,33.0,156.77,47.7,4.0,4.8,42.6,2.0
1,5.8,Q2,0.0,,7.0,46.0,165.68,66.9,6.0,10.9,84.2,3.0
0,1.7,Q2,9.0,13.4,22.0,77.0,118.25,73.0,3.0,5.8,,2.0
0,1.3,Q2,23.0,44.8,19.0,53.0,142.61,27.6,3.0,9.3,39.8,8.0
0,0.7,Q2,16.0,31.1,15.0,41.0,94.02,75.1,4.0,6.2,90.5,7.0
0,2.5,Q3,14.0,32.9,15.0,19.0,87.09,79.0,13.0,10.7,44.3,6.0
0,2.5,Q3,3.0,21.5,13.0,100.0,136.39,49.8,4.0,5.8,33.1,5.0
1,4.4,Q3,8.0,28.3,7.0,13.0,197.47,60.5,9.0,3.8,27.3,2.0
0,3.0,Q3,8.0,19.1,8.0,14.0,101.68,67.4,6.0,0.3,62.0,3.0
0,1.3,Q4,15.0,24.7,14.3,1.0,89.62,56.1,9.0,15.5,27.24,4.0
0,2.3,Q2,26.0,33.1,11.0,31.0,95.48,41.9,5.0,1.8,40.1,5.0
0,3.3,Q1,23.0,46.4,17.0,5.0,203.03,42.7,3.0,12.1,35.7,7.0
0,4.2,Q4,5.0,,18.2,39.0,99.55,66.5,7.0,10.6,70.08,0.0
0,4.2,Q1,13.0,10.4,12.0,,222.71,63.5,5.0,5.6,33.0,5.0
0,4.3,Q1,17.0,41.4,15.0,6.0,79.33,48.9,6.0,3.1,62.4,4.0
0,4.5,Q2,18.0,17.2,6.0,45.0,74.79,69.0,10.0,5.2,9.9,1.0
1,4.5,Q1,8.0,,9.0,42.0,53.96,67.0,5.0,11.6,5.3,7.0
1,6.5,Q4,0.0,19.6,9.1,34.0,154.7,66.3,5.0,5.3,27.12,3.0
0,3.1,Q2,15.0,38.7,15.0,1.0,80.51,39.4,5.0,14.5,67.8,3.0
0,2.8,Q2,18.0,,9.0,90.0,147.13,67.1,5.0,5.4,31.1,3.0
1,3.3,Q3,18.0,31.2,11.0,23.0,77.24,56.2,7.0,10.7,29.2,4.0
0,0.8,Q4,15.0,25.7,22.1,7.0,120.95,71.4,7.0,,41.76,4.0
0,3.7,Q2,21.0,35.1,16.0,60.0,75.14,56.3,5.0,10.3,72.9,6.0
0,2.6,Q4,12.0,17.5,10.4,,72.52,57.1,9.0,0.8,62.519999999999996,2.0
1,9.0,Q4,8.0,33.7,15.600000000000001,84.0,159.81,72.5,4.0,10.1,65.04,1.0
0,1.8,Q4,19.0,,14.3,29.0,172.27,77.1,4.0,5.5,91.8,4.0
0,5.7,Q1,0.0,18.5,11.0,,70.94,61.2,7.0,6.4,11.5,4.0
0,1.2,Q2,9.0,18.4,10.0,14.0,147.08,48.8,7.0,2.7,51.4,0.0
1,2.6,Q4,6.0,14.6,7.800000000000001,35.0,204.9,60.1,7.0,8.0,43.08,0.0
1,1.2,Q2,12.0,28.3,10.0,,105.81,58.4,6.0,14.5,23.5,1.0
0,1.6,Q2,25.0,42.1,16.0,23.0,93.74,47.3,3.0,4.4,48.7,2.0
0,2.2,Q4,6.0,24.8,7.800000000000001,14.0,109.99,56.3,3.0,13.9,,3.0
0,1.6,Q1,15.0,23.8,10.0,3.0,109.64,72.9,5.0,4.5,32.1,1.0
0,1.0,Q4,20.0,33.8,31.200000000000003,81.0,85.16,40.1,2.0,0.7,18.599999999999998,3.0
1,3.9,Q1,11.0,24.1,9.0,1.0,272.2,59.6,7.0,14.5,22.9,2.0
0,8.6,Q4,4.0,32.2,24.7,,87.84,53.4,9.0,8.0,41.76,3.0
0,6.0,Q3,14.0,34.0,21.0,10.0,42.83,42.6,3.0,,51.3,1.0
0,2.8,Q1,22.0,33.0,12.0,,143.3,48.5,5.0,3.7,27.6,3.0
0,1.0,Q3,4.0,16.0,12.0,51.0,83.32,56.8,4.0,4.3,24.4,5.0
1,1.4,Q1,3.0,16.5,6.0,17.0,62.34,76.2,7.0,19.3,34.9,0.0
1,5.6,Q3,22.0,45.6,20.0,36.0,111.2,31.9,8.0,8.2,14.2,3.0
0,1.9,Q3,12.0,24.8,9.0,1.0,196.27,45.5,4.0,15.1,38.5,2.0
0,7.0,Q2,7.0,35.6,11.0,115.0,77.82,54.3,10.0,1.1,21.2,1.0
0,4.6,Q4,13.0,45.9,19.5,7.0,110.93,50.6,5.0,14.0,41.879999999999995,8.0
0,0.4,Q3,10.0,31.2,18.0,27.0,77.68,40.3,0.0,12.9,37.3,7.0
0,1.0,Q4,11.0,38.3,23.400000000000002,13.0,182.1,40.2,5.0,1.2,93.24,5.0
1,4.0,Q4,10.0,,10.4,12.0,166.65,85.2,2.0,5.0,36.6,0.0
0,0.2305557586306688,Q3,13.0,32.9,76.0,8.0,98.14,43.4,5.0,83.62287931027457,35.0,4.0
0,6.1,Q3,16.0,29.5,14.0,12.0,136.77,43.4,6.0,0.1,32.6,1.0
1,1.1,Q4,1.0,24.6,23.400000000000002,38.0,157.52,54.1,6.0,8.4,29.04,
1,2.9,Q2,26.0,22.1,15.0,3.0,143.88,50.3,6.0,2.4,62.6,8.0
0,2.6,Q4,14.0,17.7,13.0,80.0,91.08,64.5,6.0,7.2,86.04,3.0
0,8.2,Q4,11.0,11.8,10.4,3.0,180.49,75.6,6.0,1.4,32.76,0.0
0,2.6,Q2,15.0,,16.0,102.0,45.93,62.6,4.0,4.7,58.5,3.0
0,1.8,Q4,16.0,19.2,11.700000000000001,9.0,73.02,44.8,7.0,0.2,66.72,3.0
0,1.2,Q4,23.0,45.4,22.1,13.0,137.99,35.5,4.0,14.9,30.96,8.0
0,1.0,Q1,8.0,36.1,15.0,69.0,71.92,45.3,6.0,1.5,13.1,8.0
0,4.4,Q2,6.0,25.7,12.0,28.0,121.43,47.9,3.0,0.7,62.4,4.0
0,5.1,Q4,11.0,34.4,19.5,47.0,85.6,47.6,7.0,10.5,22.32,3.0
0,4.7,Q2,15.0,43.6,16.0,4.0,82.18,46.2,4.0,5.6,35.7,6.0
0,1.0,Q2,12.0,28.6,9.0,2.0,58.98,60.4,7.0,12.8,61.4,3.0
0,0.2,Q1,32.0,39.9,20.0,19.0,102.84,21.8,3.0,0.5,14.8,6.0
0,2.2,Q4,1.0,19.2,11.700000000000001,29.0,158.94,77.2,6.0,3.9,77.52,3.0
0,4.2,Q2,4.0,34.9,8.0,35.0,97.69,52.6,5.0,4.5,61.0,1.0
0,2.5,Q4,7.0,15.2,5.2,17.0,117.06,70.8,5.0,1.6,28.439999999999998,1.0
1,0.6,Q3,25.0,40.1,20.0,,153.53,30.1,6.0,5.9,43.9,3.0
0,4.2,Q4,4.0,23.4,14.3,1.0,94.59,63.2,9.0,15.3,26.639999999999997,1.0
0,1.8,Q4,20.0,42.4,22.1,66.0,90.0,36.8,6.0,3.9,58.44,5.0
0,5.4,Q2,5.0,26.7,9.0,33.0,180.35,63.2,4.0,6.8,42.2,1.0
0,0.5,Q1,8.0,29.7,5.0,49.0,127.67,71.4,10.0,5.2,27.4,0.0
0,0.9,Q2,13.0,23.1,14.0,37.0,79.42,58.8,5.0,13.3,29.4,4.0
0,0.7,Q1,22.0,38.9,14.0,5.0,144.15,64.6,5.0,4.0,59.9,9.0
1,2.7,Q1,8.0,,11.0,88.0,86.08,62.9,4.0,,24.5,0.0
0,0.8,Q4,8.0,12.2,10.4,23.0,105.1,65.5,7.0,6.2,48.24,0.0
0,1.7,Q2,12.0,21.1,13.0,5.0,104.46,67.5,6.0,4.1,11.2,3.0
0,2.7,Q4,20.0,45.9,29.900000000000002,39.0,182.35,49.0,2.0,7.0,44.279999999999994,7.0
0,4.4,Q4,9.0,30.5,14.3,39.0,65.97,48.5,10.0,8.8,90.36,3.0
0,1.2,Q3,4.0,20.6,9.0,12.0,75.7,86.1,6.0,,47.5,2.0
1,5.5,Q1,0.0,22.7,24.0,20.0,54.72,72.6,3.0,6.9,15.9,1.0
1,0.6,Q2,1.0,11.5,5.0,73.0,140.59,68.5,6.0,6.8,73.0,2.0
0,2.3,Q4,31.0,39.4,26.0,34.0,173.27,42.6,3.0,18.6,28.799999999999997,
1,0.6,Q3,15.0,39.3,18.0,209.0,89.88,29.1,5.0,5.2,21.2,4.0
0,2.5,Q1,2.0,,8.0,29.0,82.02,73.8,9.0,,31.7,0.0
0,1.6,Q2,11.0,,12.0,68.0,183.34,61.5,4.0,1.5,39.2,9.0
1,2.2,Q2,15.0,22.6,5.0,14.0,74.05,81.1,5.0,9.1,60.6,1.0
0,7.2,Q1,4.0,22.0,22.0,82.0,75.56,47.5,5.0,1.4,55.1,2.0
0,1.2,Q4,15.0,33.9,20.8,,111.51,47.9,6.0,2.8,92.64,5.0
0,2.7,Q4,10.0,21.4,20.8,106.0,73.09,53.0,4.0,17.2,21.479999999999997,2.0
0,5.2,Q1,0.0,1.1,5.0,8.0,119.98,69.4,7.0,3.4,68.0,1.0
1,2.0,Q3,0.0,24.6,5.0,0.0,84.0,92.7,8.0,13.6,55.9,0.0
0,1.2,Q3,12.0,,14.0,20.0,154.18,70.8,5.0,5.8,33.3,3.0
0,2.0,Q4,0.0,28.7,11.700000000000001,5.0,113.71,49.9,4.0,13.6,30.479999999999997,1.0
0,2.2,Q4,18.0,48.7,26.0,7.0,74.38,40.6,4.0,4.2,35.76,8.0
1,2.9,Q3,11.0,,5.0,29.0,162.1,84.2,5.0,3.5,,2.0
1,4.7,Q4,3.0,19.0,7.800000000000001,52.0,222.57,76.7,6.0,3.6,9.36,1.0
0,3.4,Q3,11.0,23.1,8.0,39.0,98.51,63.8,7.0,13.5,93.3,6.0
0,1.4,Q4,4.0,21.8,6.5,32.0,94.04,54.5,5.0,2.4,,2.0
0,3.9,Q3,12.0,26.0,12.0,48.0,97.78,58.9,4.0,5.2,71.5,
0,2.9,Q4,14.0,36.6,16.900000000000002,5.0,89.19,41.6,6.0,1.5,69.84,0.0
0,5.3,Q1,8.0,22.0,8.0,61.0,98.65,69.4,11.0,9.0,93.6,0.0
0,1.1,Q2,16.0,15.0,10.0,46.0,112.43,61.9,3.0,3.7,38.3,5.0
0,3.6,Q3,2.0,32.2,9.0,1.0,139.04,55.3,6.0,1.7,20.7,2.0
0,1.9,Q4,3.0,21.7,9.1,1.0,166.38,48.4,6.0,3.5,42.24,1.0
1,1.1,Q1,2.0,20.7,7.0,28.0,148.5,75.9,4.0,3.9,48.0,0.0
0,2.8,Q1,19.0,31.2,15.0,31.0,166.74,41.6,5.0,0.6,82.9,3.0
0,2.1,Q4,30.0,45.2,20.8,2.0,114.5,42.5,8.0,9.8,36.72,10.0
1,2.2,Q1,0.0,15.1,5.0,43.0,191.38,71.6,9.0,1.2,70.7,2.0
0,4.6,Q3,9.0,25.5,10.0,20.0,100.82,50.5,3.0,0.4,52.3,1.0
1,3.0,Q4,0.0,16.8,7.800000000000001,70.0,135.76,78.5,10.0,10.5,75.84,0.0
0,3.1,Q3,6.0,19.3,8.0,4.0,63.62,76.8,6.0,,33.3,0.0
1,4.7,Q1,0.0,17.7,8.0,61.0,74.03,90.4,4.0,4.5,58.4,1.0
0,1.0,Q1,19.0,38.2,17.0,87.0,101.53,42.8,2.0,5.9,30.6,0.0
0,6.1,Q2,18.0,19.5,19.0,83.0,77.73,53.7,3.0,2.6,47.8,3.0
